,z-nm,x-nm,y-nm,Trace_ID,chr,start,stop,color-channel,FOV_ID
347,2937.1433752362773,116351.39593494993,87806.28677571395,42_129,chr3,34656078,34661078,561nm,0
348,2935.145385331923,116337.93846510194,87684.9506415212,42_129,chr3,34661078,34666078,750nm,0
349,3029.0134862107075,116283.29239410572,87790.06350574744,42_129,chr3,34666078,34671078,647nm,0
350,2477.9045452151613,116641.58839837952,87812.22353870077,42_129,chr3,34671078,34676078,561nm,0
351,3033.057780520392,116540.47183405435,87864.81760794792,42_129,chr3,34676078,34681078,750nm,0
352,2958.4171865772296,116567.8939443307,87943.93848058322,42_129,chr3,34681078,34686078,647nm,0
353,2936.4268529267556,116473.77677305392,87795.3379374392,42_129,chr3,34686078,34691078,561nm,0
354,2880.7050032003276,116440.02181680975,87698.8874329501,42_129,chr3,34691078,34696078,750nm,0
355,3016.753538787844,116484.82495749192,87863.86963924259,42_129,chr3,34696078,34701078,647nm,0
356,2953.213622118126,116409.88987121008,87780.7933236655,42_129,chr3,34701078,34706078,561nm,0
357,2831.7001041808285,116400.72973613028,87733.27206650846,42_129,chr3,34706078,34711078,750nm,0
358,2857.781168907353,116394.51842706851,87855.79673057226,42_129,chr3,34711078,34716078,647nm,0
359,2946.6667641864296,116343.40278796696,87774.78261436513,42_129,chr3,34716078,34721078,561nm,0
360,2834.929631510359,116375.50491511113,87646.60028204178,42_129,chr3,34721078,34726078,750nm,0
361,2964.1377837835325,116427.50296780572,87844.23783207982,42_129,chr3,34726078,34731078,647nm,0
362,2902.7672179029523,116490.26964412465,87787.18602184384,42_129,chr3,34726078,34726078,561nm,0
363,2945.688722376804,116349.29308012732,87698.22861893367,42_129,chr3,34731078,34736078,750nm,0
364,,,,42_129,chr3,34736078,34741078,647nm,0
365,2930.422521961584,116430.86418874553,88199.7258448655,42_129,chr3,34741078,34746078,561nm,0
366,2910.5148583537202,116565.44172692325,87724.98318926145,42_129,chr3,34746078,34751078,750nm,0
367,,,,42_129,chr3,34751078,34756078,647nm,0
368,,,,42_129,chr3,34756078,34761078,561nm,0
369,2807.3877301204766,116416.77291187586,88144.37700053233,42_129,chr3,34761078,34766078,750nm,0
370,2829.5188117461976,116331.07783256247,87872.82497932528,42_129,chr3,34766078,34771078,647nm,0
371,2907.461861658069,116372.74853406327,87960.46026693743,42_129,chr3,34771078,34776078,561nm,0
372,3004.8030686875363,116581.46513714467,87687.54795517183,42_129,chr3,34776078,34781078,750nm,0
373,2866.193123720016,116412.7082991202,87829.6556833747,42_129,chr3,34781078,34786078,647nm,0
374,2842.3853178888767,116446.35673876147,88030.42890350119,42_129,chr3,34786078,34791078,561nm,0
375,2599.0990943854554,116367.04163206911,87569.94741353167,42_129,chr3,34791078,34796078,750nm,0
376,2860.6124965923127,116471.97871480206,87722.78529041506,42_129,chr3,34796078,34801078,647nm,0
377,3172.0920523987265,116786.94922051902,87553.18415040277,42_129,chr3,34801078,34806078,561nm,0
378,5656.581695425829,140993.18139741628,85669.42491321168,43_129,chr3,34601078,34606078,750nm,0
379,,,,43_129,chr3,34606078,34611078,647nm,0
380,,,,43_129,chr3,34611078,34616078,561nm,0
381,,,,43_129,chr3,34616078,34621078,750nm,0
382,,,,43_129,chr3,34621078,34626078,647nm,0
383,,,,43_129,chr3,34626078,34631078,561nm,0
384,,,,43_129,chr3,34631078,34636078,750nm,0
385,,,,43_129,chr3,34636078,34641078,647nm,0
386,5895.664313253408,141215.72063287147,85519.6279350845,43_129,chr3,34641078,34646078,561nm,0
387,,,,43_129,chr3,34646078,34651078,750nm,0
388,,,,43_129,chr3,34651078,34656078,647nm,0
389,,,,43_129,chr3,34656078,34661078,561nm,0
390,5192.570751565514,141445.97350468035,85490.23671282856,43_129,chr3,34661078,34666078,750nm,0
391,5203.138493469008,141403.6596146863,85451.37811093172,43_129,chr3,34666078,34671078,647nm,0
392,,,,43_129,chr3,34671078,34676078,561nm,0
393,5756.08542892594,141160.71886022235,85623.48886234114,43_129,chr3,34676078,34681078,750nm,0
394,5808.52540624039,140953.41133486741,85733.47181205169,43_129,chr3,34681078,34686078,647nm,0
395,,,,43_129,chr3,34686078,34691078,561nm,0
396,5289.085977571543,141578.77428911513,85956.06628566519,43_129,chr3,34691078,34696078,750nm,0
397,5252.890902661423,141534.3291658612,86010.45089693788,43_129,chr3,34696078,34701078,647nm,0
398,,,,43_129,chr3,34701078,34706078,561nm,0
399,,,,43_129,chr3,34706078,34711078,750nm,0
400,5964.332588150697,140844.69871419822,85683.8388282868,43_129,chr3,34711078,34716078,647nm,0
401,,,,43_129,chr3,34716078,34721078,561nm,0
402,5985.72469113477,140912.08141949543,85700.86004368501,43_129,chr3,34721078,34726078,750nm,0
403,,,,43_129,chr3,34726078,34731078,647nm,0
404,5738.840466419378,141053.44500459972,85675.86991549777,43_129,chr3,34726078,34726078,561nm,0
405,6025.307013334868,140904.94351779576,85724.3143263251,43_129,chr3,34731078,34736078,750nm,0
406,,,,43_129,chr3,34736078,34741078,647nm,0
407,5817.577274951004,141253.13749613572,85712.91015164486,43_129,chr3,34741078,34746078,561nm,0
408,5709.3290578232845,141057.40602532573,85821.85089222268,43_129,chr3,34746078,34751078,750nm,0
409,,,,43_129,chr3,34751078,34756078,647nm,0
410,5694.9208988231285,141106.97847946276,85585.34158056021,43_129,chr3,34756078,34761078,561nm,0
411,5806.778306945466,140892.30250350336,85657.56290659109,43_129,chr3,34761078,34766078,750nm,0
412,,,,43_129,chr3,34766078,34771078,647nm,0
413,5725.26178999153,141065.1545315974,85619.18568426718,43_129,chr3,34771078,34776078,561nm,0
414,,,,43_129,chr3,34776078,34781078,750nm,0
415,5924.155072003746,140886.8139148388,85676.46602434115,43_129,chr3,34781078,34786078,647nm,0
416,5186.8920212721705,141033.11936677058,86112.4193809233,43_129,chr3,34786078,34791078,561nm,0
417,5944.497445823558,141166.22252120543,85691.01216892863,43_129,chr3,34791078,34796078,750nm,0
418,6090.9311165085755,141118.15661472123,85667.6057353168,43_129,chr3,34796078,34801078,647nm,0
419,5892.145744162194,141137.0254075976,85701.72532786588,43_129,chr3,34801078,34806078,561nm,0
420,2827.2425864882307,117074.24954672609,105208.01062311954,55_129,chr3,34601078,34606078,750nm,0
421,3000.5894442334206,116718.04047571078,104620.79865437772,55_129,chr3,34606078,34611078,647nm,0
422,,,,55_129,chr3,34611078,34616078,561nm,0
423,,,,55_129,chr3,34616078,34621078,750nm,0
424,2668.378414536267,116879.75898472605,104751.47830837524,55_129,chr3,34621078,34626078,647nm,0
425,,,,55_129,chr3,34626078,34631078,561nm,0
426,2950.4979164806837,117132.29720054292,105249.96699948538,55_129,chr3,34631078,34636078,750nm,0
427,,,,55_129,chr3,34636078,34641078,647nm,0
428,,,,55_129,chr3,34641078,34646078,561nm,0
429,2702.037732098995,116979.77088555868,104977.7195742971,55_129,chr3,34646078,34651078,750nm,0
430,3096.175313459918,116871.64122478661,105397.55489218666,55_129,chr3,34651078,34656078,647nm,0
431,2413.0291093368332,117175.15970901093,104959.75503704337,55_129,chr3,34656078,34661078,561nm,0
432,,,,55_129,chr3,34661078,34666078,750nm,0
433,2431.3868785191376,117317.93814741983,105035.54159208105,55_129,chr3,34666078,34671078,647nm,0
434,2775.8974127816223,116807.52018967387,105161.50933372063,55_129,chr3,34671078,34676078,561nm,0
435,2522.9924787297064,116837.95239756213,104966.48785070635,55_129,chr3,34676078,34681078,750nm,0
436,2573.8797616744378,116883.79919452898,104943.83204753393,55_129,chr3,34681078,34686078,647nm,0
437,2505.113616647243,117079.28023702341,104413.7085556058,55_129,chr3,34686078,34691078,561nm,0
438,2829.1814004219564,116757.8335998993,104909.74002439098,55_129,chr3,34691078,34696078,750nm,0
439,,,,55_129,chr3,34696078,34701078,647nm,0
440,3112.5019959353913,116718.77192210354,105141.52768932653,55_129,chr3,34701078,34706078,561nm,0
441,2915.266182531963,116742.05820816947,105102.8959134396,55_129,chr3,34706078,34711078,750nm,0
442,,,,55_129,chr3,34711078,34716078,647nm,0
443,,,,55_129,chr3,34716078,34721078,561nm,0
444,,,,55_129,chr3,34721078,34726078,750nm,0
445,,,,55_129,chr3,34726078,34731078,647nm,0
446,2609.203660523589,116935.38121458089,105104.69325882886,55_129,chr3,34726078,34726078,561nm,0
447,2414.122153435825,116957.2467866825,104718.88940454247,55_129,chr3,34731078,34736078,750nm,0
448,2547.9497092955316,117044.61085046914,105093.98010498087,55_129,chr3,34736078,34741078,647nm,0
449,2640.469412542292,117013.48162208234,105076.12053434922,55_129,chr3,34741078,34746078,561nm,0
450,2334.1700555902567,117162.69844804477,104867.98282691828,55_129,chr3,34746078,34751078,750nm,0
451,2592.386594164085,117218.78174243515,105115.79658784668,55_129,chr3,34751078,34756078,647nm,0
452,,,,55_129,chr3,34756078,34761078,561nm,0
453,,,,55_129,chr3,34761078,34766078,750nm,0
454,2514.706427416917,116966.42465719726,105021.2999601312,55_129,chr3,34766078,34771078,647nm,0
455,,,,55_129,chr3,34771078,34776078,561nm,0
456,,,,55_129,chr3,34776078,34781078,750nm,0
457,2524.7142162499567,116794.43655028188,104718.51572179033,55_129,chr3,34781078,34786078,647nm,0
458,2552.4349430751686,117007.56292763709,104844.96248725476,55_129,chr3,34786078,34791078,561nm,0
459,2347.745382959721,117027.46297985065,104662.9532687608,55_129,chr3,34791078,34796078,750nm,0
460,2542.339783491822,116939.64600915145,104928.58711476394,55_129,chr3,34796078,34801078,647nm,0
461,2585.355083591053,116970.9044472538,104999.6310911248,55_129,chr3,34801078,34806078,561nm,0
462,3922.101779870463,158179.26617858798,102159.17823985846,56_129,chr3,34601078,34606078,750nm,0
463,3784.484986963348,158147.49805626684,102100.84112828325,56_129,chr3,34606078,34611078,647nm,0
464,3677.1330223529244,158101.5821364727,102107.31085531833,56_129,chr3,34611078,34616078,561nm,0
465,,,,56_129,chr3,34616078,34621078,750nm,0
466,3748.0359132309923,158291.10730255974,102145.65382744197,56_129,chr3,34621078,34626078,647nm,0
467,3816.110238928624,158217.67310919968,102226.53929532552,56_129,chr3,34626078,34631078,561nm,0
468,3774.3103158752792,158261.95208494895,102167.8384033407,56_129,chr3,34631078,34636078,750nm,0
469,3763.699702995312,158218.52961970275,102174.92143782391,56_129,chr3,34636078,34641078,647nm,0
470,,,,56_129,chr3,34641078,34646078,561nm,0
471,3512.3714315724974,158312.15197246597,101979.49008992033,56_129,chr3,34646078,34651078,750nm,0
472,,,,56_129,chr3,34651078,34656078,647nm,0
473,3638.736636951617,158047.4217889887,102189.54119138343,56_129,chr3,34656078,34661078,561nm,0
474,3646.41029120003,158153.45845022128,102177.78118074968,56_129,chr3,34661078,34666078,750nm,0
475,3595.585921446052,158088.21615591078,102225.29678706525,56_129,chr3,34666078,34671078,647nm,0
476,3512.6152217990657,158032.2650235286,102208.66463465725,56_129,chr3,34671078,34676078,561nm,0
477,3459.5925285556955,158030.70593435274,102134.36027037277,56_129,chr3,34676078,34681078,750nm,0
478,3425.563592662202,158108.43134597698,102229.91030988611,56_129,chr3,34681078,34686078,647nm,0
479,3479.1970402454635,158094.9515655992,102202.2713636407,56_129,chr3,34686078,34691078,561nm,0
480,3473.2842809871668,158047.37265774884,102146.12441476232,56_129,chr3,34691078,34696078,750nm,0
481,3429.8368955227297,158076.15383684883,102185.0414022744,56_129,chr3,34696078,34701078,647nm,0
482,3503.443960439547,158122.08638194515,102203.80771987722,56_129,chr3,34701078,34706078,561nm,0
483,3480.960866734831,158092.71230441215,102206.46033063269,56_129,chr3,34706078,34711078,750nm,0
484,,,,56_129,chr3,34711078,34716078,647nm,0
485,,,,56_129,chr3,34716078,34721078,561nm,0
486,3512.890398905158,158228.8125270457,102105.08323424912,56_129,chr3,34721078,34726078,750nm,0
487,,,,56_129,chr3,34726078,34731078,647nm,0
488,3331.6283577031636,158194.82141392652,102140.96584932625,56_129,chr3,34726078,34726078,561nm,0
489,3625.9038374503543,158191.38817742624,102145.55204399393,56_129,chr3,34731078,34736078,750nm,0
490,,,,56_129,chr3,34736078,34741078,647nm,0
491,3606.6690919665716,158193.18226744895,102165.25023029557,56_129,chr3,34741078,34746078,561nm,0
492,3480.650352819934,158127.44589690364,102110.01607971932,56_129,chr3,34746078,34751078,750nm,0
493,3459.538310003513,158154.22359136443,102167.79920784813,56_129,chr3,34751078,34756078,647nm,0
494,,,,56_129,chr3,34756078,34761078,561nm,0
495,3536.7847672828657,157904.39132081115,102223.53732996814,56_129,chr3,34761078,34766078,750nm,0
496,,,,56_129,chr3,34766078,34771078,647nm,0
497,3865.7958802698813,158075.46769827075,101990.4659546069,56_129,chr3,34771078,34776078,561nm,0
498,3725.982198619354,158129.5352398315,101853.59762303889,56_129,chr3,34776078,34781078,750nm,0
499,3518.6247140001024,158160.77817243317,101772.77726473798,56_129,chr3,34781078,34786078,647nm,0
500,3754.0256608258137,158096.06048435936,101761.64001458717,56_129,chr3,34786078,34791078,561nm,0
501,3853.1617360834466,157913.67519264197,101789.9199515173,56_129,chr3,34791078,34796078,750nm,0
502,3816.140968838341,157843.9704909817,101827.79345995549,56_129,chr3,34796078,34801078,647nm,0
503,3587.6027843271727,158155.37638498202,101818.02989970156,56_129,chr3,34801078,34806078,561nm,0
504,2185.9166657758637,86416.72954753353,115922.99916842085,62_129,chr3,34601078,34606078,750nm,0
505,2282.4614684657113,86369.96776148753,115995.92405183114,62_129,chr3,34606078,34611078,647nm,0
506,2160.32465280633,86415.69726792874,115985.0624884563,62_129,chr3,34611078,34616078,561nm,0
507,2126.575015910201,86484.42991415634,115988.27241771638,62_129,chr3,34616078,34621078,750nm,0
508,2267.6530488229773,86472.16382759101,116064.39395044942,62_129,chr3,34621078,34626078,647nm,0
509,2074.326034334463,86523.49471470318,115875.42744614817,62_129,chr3,34626078,34631078,561nm,0
510,2410.8034007060273,86626.36106906818,116777.85547657085,62_129,chr3,34631078,34636078,750nm,0
511,2116.342953707474,86583.56069168076,115929.75530680543,62_129,chr3,34636078,34641078,647nm,0
512,2156.7806225677796,86646.21612792484,116021.70404388274,62_129,chr3,34641078,34646078,561nm,0
513,,,,62_129,chr3,34646078,34651078,750nm,0
514,1708.8456661940675,86726.15058933439,116083.04995161228,62_129,chr3,34651078,34656078,647nm,0
515,,,,62_129,chr3,34656078,34661078,561nm,0
516,2065.6192712668767,86671.54941085685,115993.83153135964,62_129,chr3,34661078,34666078,750nm,0
517,2140.7718326825143,86714.17410709435,116147.57120412699,62_129,chr3,34666078,34671078,647nm,0
518,2177.531761813008,86744.296148023,116167.91974535475,62_129,chr3,34671078,34676078,561nm,0
519,1896.8451736146108,86637.86472635364,115971.3776659738,62_129,chr3,34676078,34681078,750nm,0
520,2013.710304660184,86585.20642189342,116007.17766832795,62_129,chr3,34681078,34686078,647nm,0
521,2095.9444009563294,86584.69074683398,115996.98899677044,62_129,chr3,34686078,34691078,561nm,0
522,2041.2004008004092,86722.21313299204,116209.5042039642,62_129,chr3,34691078,34696078,750nm,0
523,2396.0287642339836,86544.24645475297,115975.69151182908,62_129,chr3,34696078,34701078,647nm,0
524,2066.9669657514073,86704.78911348458,116156.12309663052,62_129,chr3,34701078,34706078,561nm,0
525,,,,62_129,chr3,34706078,34711078,750nm,0
526,2170.150036389468,86665.90771026845,116134.30072632352,62_129,chr3,34711078,34716078,647nm,0
527,2079.3950530973098,86644.68672091252,116079.07166040852,62_129,chr3,34716078,34721078,561nm,0
528,2285.388577417909,86620.1483762826,116006.05196624692,62_129,chr3,34721078,34726078,750nm,0
529,2197.762747262987,86691.45797875187,116063.62793065295,62_129,chr3,34726078,34731078,647nm,0
530,2258.848913912624,86663.80351916706,116071.04586972581,62_129,chr3,34726078,34726078,561nm,0
531,2079.1025260112747,86628.24127463992,115920.59287256261,62_129,chr3,34731078,34736078,750nm,0
532,2151.7103199499634,86643.6014950971,115975.40575238461,62_129,chr3,34736078,34741078,647nm,0
533,2400.059387030447,86730.41697549893,115942.60849394865,62_129,chr3,34741078,34746078,561nm,0
534,2288.1082253928016,86646.38009786696,115833.76504717405,62_129,chr3,34746078,34751078,750nm,0
535,2239.5153098707374,86703.5438385053,115895.19512114354,62_129,chr3,34751078,34756078,647nm,0
536,,,,62_129,chr3,34756078,34761078,561nm,0
537,2330.9925139037905,86664.43765569276,115844.6484354737,62_129,chr3,34761078,34766078,750nm,0
538,,,,62_129,chr3,34766078,34771078,647nm,0
539,2091.054969426843,86469.70005514598,115990.32643932018,62_129,chr3,34771078,34776078,561nm,0
540,2052.182065305705,86517.76315085482,115728.2250012011,62_129,chr3,34776078,34781078,750nm,0
541,2187.8100819577066,86504.04473904672,115853.44928315964,62_129,chr3,34781078,34786078,647nm,0
542,2142.284527468239,86543.56471732067,115986.90689314489,62_129,chr3,34786078,34791078,561nm,0
543,2110.0286980923015,86567.90725920652,115928.41867198242,62_129,chr3,34791078,34796078,750nm,0
544,,,,62_129,chr3,34796078,34801078,647nm,0
545,2169.2452450329906,86532.66950856056,115852.35728485599,62_129,chr3,34801078,34806078,561nm,0
546,1863.599797207632,23922.933001270467,119911.9241459246,64_129,chr3,34601078,34606078,750nm,0
547,2041.1020449525677,23914.18363652743,119987.87334071845,64_129,chr3,34606078,34611078,647nm,0
548,1687.3543611664834,23951.634839810962,119941.21609768757,64_129,chr3,34611078,34616078,561nm,0
549,1701.639337335242,23963.44941206801,120035.39766291014,64_129,chr3,34616078,34621078,750nm,0
550,,,,64_129,chr3,34621078,34626078,647nm,0
551,1767.3897904217158,24090.94521035831,120050.19336614992,64_129,chr3,34626078,34631078,561nm,0
552,1875.2945823861278,24075.604500200687,120015.0031018916,64_129,chr3,34631078,34636078,750nm,0
553,2013.7340240797973,23983.628357925172,119989.0747309729,64_129,chr3,34636078,34641078,647nm,0
554,,,,64_129,chr3,34641078,34646078,561nm,0
555,,,,64_129,chr3,34646078,34651078,750nm,0
556,,,,64_129,chr3,34651078,34656078,647nm,0
557,2209.3309554570055,23857.89248140193,119918.94535889666,64_129,chr3,34656078,34661078,561nm,0
558,2171.4740905446197,23828.575280008947,119919.36692382181,64_129,chr3,34661078,34666078,750nm,0
559,1998.0806171789745,24015.96817591994,119917.08917417133,64_129,chr3,34666078,34671078,647nm,0
560,1884.8175710501748,24155.73603099272,119864.25259457936,64_129,chr3,34671078,34676078,561nm,0
561,2082.2378764222353,23861.407131023097,119933.12175666778,64_129,chr3,34676078,34681078,750nm,0
